-3.418122885095061073e-05 8.503663992497580981e-01 -1.800997866465329860e-04 1.120730242487160138e-04 -4.356700647014147797e-05 6.108844033396911207e-09 2.45 0.00016227867213 1.6e-09
-2.607535057386322695e-05 1.511718067525679388e+00 -1.199537661788809819e-04 1.222615630553900194e-04 3.170601235135534195e-05 9.420219833014558570e-08 2.45 0.00016227867213 1.6e-09
-5.886385902912158750e-05 2.322160372985989873e+00 5.125570726901152417e-03 1.561749028459837106e-04 -1.024939883875367963e-05 6.318261982541916289e-09 2.45 0.00016227867213 1.6e-09
-8.053958233998407786e-06 5.093060837362887172e-01 -1.065130609970718102e-03 1.343019875946178747e-04 -1.940096386085613011e-05 -1.724149931187660895e-07 2.45 0.00016227867213 1.6e-09
-1.681184299205278605e-05 2.074104043616272541e+00 -2.649731501214761323e-03 1.447763596993484835e-04 1.813358237879296740e-05 8.958600687979095476e-08 2.45 0.00016227867213 1.6e-09
-7.041154199103371908e-06 1.922670675983520150e+00 5.277159034503388878e-03 1.381617613689793992e-04 -2.206778798777574879e-05 3.468911272650159792e-08 2.45 0.00016227867213 1.6e-09
-5.984341797090252725e-05 5.679144467477793556e-01 -4.709004551164697357e-03 1.269794520161662420e-04 3.312259807267445261e-05 -4.809768750610119977e-07 2.45 0.00016227867213 1.6e-09
6.941822812380798915e-05 2.391812799545648627e+00 4.004559488478572245e-03 1.594773216219711257e-04 7.002353314188668036e-06 1.881170795686063999e-07 2.45 0.00016227867213 1.6e-09
-5.332293367364808896e-05 1.304434716709573117e+00 9.997153022508033574e-03 1.160527022089543611e-04 -3.626422608212363416e-05 -2.141514880886100420e-07 2.45 0.00016227867213 1.6e-09
2.729735731956738038e-05 1.037712453366442134e+00 -7.780410540878514476e-03 1.114091481300235638e-04 4.139634082964405691e-05 -3.469960502273905890e-08 2.45 0.00016227867213 1.6e-09
-2.239911154659716134e-05 2.438313840495286655e+00 7.678272574608954043e-03 1.617148175265282757e-04 -3.069549659980463335e-06 1.756277795585204313e-07 2.45 0.00016227867213 1.6e-09
-7.508955374797183921e-06 6.985600458609644292e-01 4.976032338352345298e-03 1.170323794372605153e-04 -4.216905983894873302e-05 -6.723745162239591129e-07 2.45 0.00016227867213 1.6e-09
3.536463046144084130e-05 1.705902702978409291e+00 -5.748810171378500831e-03 1.293206434941463032e-04 2.726319338045513562e-05 3.034908481857594924e-07 2.45 0.00016227867213 1.6e-09
-1.990047248483377859e-06 2.227466439060237668e+00 1.904611323830263103e-02 1.517513437895142900e-04 -1.363208651547606533e-05 1.126177547414350081e-07 2.45 0.00016227867213 1.6e-09
2.622005600290957804e-05 4.877677235709234616e-01 -3.564937777291904246e-03 1.375940485862774143e-04 -2.202963228181690193e-06 -1.249797055394785849e-06 2.45 0.00016227867213 1.6e-09
-4.542036714141742867e-05 2.200531624085859228e+00 3.640130606036071689e-03 1.505061558727529766e-04 1.450938706824002504e-05 3.622146350395766523e-07 2.45 0.00016227867213 1.6e-09
-2.556622789903957739e-05 1.753417891026496145e+00 2.154094503088203882e-02 1.311787629747950749e-04 -2.617272918450056103e-05 -1.353771938292182236e-07 2.45 0.00016227867213 1.6e-09
-3.811630875760872608e-05 6.656605496313656722e-01 -1.181404287075567966e-02 1.188988524721384108e-04 4.101711272704827406e-05 -5.318244537029431273e-07 2.45 0.00016227867213 1.6e-09
5.470809882531851913e-05 2.432343270485875397e+00 1.618338641038711764e-02 1.614240747967292942e-04 3.886253989209191117e-06 3.847348884620322540e-07 2.45 0.00016227867213 1.6e-09
2.595541686981541894e-05 1.093366038003859675e+00 1.873972247122996856e-02 1.119419522530783152e-04 -4.045394707663146135e-05 -7.918331113465292516e-07 2.45 0.00016227867213 1.6e-09
-5.371102194553283526e-05 1.246403602315405923e+00 -9.812635765911164459e-03 1.146647735486966944e-04 3.744465584928594753e-05 4.351739827010081105e-07 2.45 0.00016227867213 1.6e-09
5.069582685677154373e-05 2.402834435942573066e+00 2.976477511721076913e-02 1.600091533577397752e-04 -6.193037726045036414e-06 2.271836439485853486e-07 2.45 0.00016227867213 1.6e-09
-2.631881711107596979e-05 5.893875119171672061e-01 3.055128819018922831e-03 1.248535840067853332e-04 -3.559785391001635030e-05 -1.773453399315062888e-06 2.45 0.00016227867213 1.6e-09
-3.522074605568176967e-05 1.881350791116099153e+00 2.068209410807723882e-03 1.364153510395626264e-04 2.306901630857492529e-05 6.414289062014489416e-07 2.45 0.00016227867213 1.6e-09
1.900477534887822035e-05 2.106833500120455227e+00 3.825899178536087269e-02 1.462438698843758511e-04 -1.721392237131247934e-05 -2.918146768699486813e-08 2.45 0.00016227867213 1.6e-09
-2.647405222500066847e-05 5.006945376437010875e-01 -1.076754170135488242e-02 1.355470752897045060e-04 1.542832412943293793e-05 -1.487100400074286792e-06 2.45 0.00016227867213 1.6e-09
-5.160435193964190142e-06 2.301948361098054896e+00 2.390404628388579505e-02 1.552189243926501436e-04 1.108674415042486277e-05 6.050695043663933708e-07 2.45 0.00016227867213 1.6e-09
-3.535042652172215523e-05 1.565141022938599136e+00 3.612146226526009862e-02 1.240940016345878048e-04 -3.051260647913867728e-05 -6.537744441550921934e-07 2.45 0.00016227867213 1.6e-09
1.851595711961878492e-05 8.054998052352376758e-01 -1.548291928524302488e-02 1.130144106716846189e-04 4.358872017087130556e-05 2.632972582501017653e-07 2.45 0.00016227867213 1.6e-09
-4.105225639552785512e-05 2.448504781557317767e+00 4.013592122703908693e-02 1.622063618865054340e-04 8.202712733675882492e-07 4.256643566002153684e-07 2.45 0.00016227867213 1.6e-09
-4.000762637357844418e-05 8.980856570336956946e-01 1.784461741065051024e-02 1.114563563860715444e-04 -4.320190524149884856e-05 -1.741254576634988977e-06 2.45 0.00016227867213 1.6e-09
-3.980963600915895129e-05 1.456854894967316350e+00 -2.037161679649306730e-04 1.204629366677066669e-04 3.291533662194859680e-05 1.002517758458069038e-06 2.45 0.00016227867213 1.6e-09
2.064539414143953426e-05 2.342042416272925198e+00 5.538138790751498397e-02 1.571135089891933069e-04 -9.378020891547964578e-06 7.292080902448051308e-08 2.45 0.00016227867213 1.6e-09
-2.805019273708947609e-05 5.216321312006437783e-01 -5.122203288170349214e-03 1.325765046462131901e-04 -2.350081743238905925e-05 -2.407794937314865657e-06 2.45 0.00016227867213 1.6e-09
-3.621698488417803073e-05 2.035303253020079417e+00 2.389521788503260608e-02 1.430544198138966345e-04 1.913870638401531912e-05 9.060456507188008278e-07 2.45 0.00016227867213 1.6e-09
5.961278249210826349e-05 1.963506301163152834e+00 5.418749069256283829e-02 1.399154300902610175e-04 -2.099855387398807396e-05 -4.488420556451525218e-07 2.45 0.00016227867213 1.6e-09
-3.489501657639364294e-05 5.487938897008775019e-01 -1.706416473297221043e-02 1.291089749879768670e-04 2.999353247382924569e-05 -4.946229300106466274e-07 2.45 0.00016227867213 1.6e-09
-2.004507615555262351e-05 2.375653865915754448e+00 5.094113214696827097e-02 1.587048787081773104e-04 7.847793284717992823e-06 6.606722870085382348e-07 2.45 0.00016227867213 1.6e-09
3.565640131431316670e-05 1.361455338032418805e+00 3.896140511608579826e-02 1.175823732477606070e-04 -3.500139364564093091e-05 -1.403327231600726957e-06 2.45 0.00016227867213 1.6e-09
-2.158210861343358962e-05 9.839344114597985413e-01 -9.061823796018700708e-03 1.111617322085894027e-04 4.220643232324395829e-05 1.246039337312657102e-06 2.45 0.00016227867213 1.6e-09
-1.411340194065147601e-05 2.441964536738705505e+00 6.619582284463018662e-02 1.618919101720526338e-04 -2.242228198375584900e-06 2.589574062804433422e-07 2.45 0.00016227867213 1.6e-09
3.317920079797195436e-05 7.359738676811862224e-01 7.467825036001268790e-03 1.152961953196745258e-04 -4.293057019696990538e-05 -2.570003236706248286e-06 2.45 0.00016227867213 1.6e-09
-5.491005186532755172e-05 1.654898008353688166e+00 2.078689780915143892e-02 1.273720319673011473e-04 2.842116480500763093e-05 1.358161338271993836e-06 2.45 0.00016227867213 1.6e-09
2.046812584764415587e-05 2.254466885501868134e+00 7.314884258017077812e-02 1.530030639767943740e-04 -1.268819002601562855e-05 -2.837721366960064684e-07 2.45 0.00016227867213 1.6e-09
4.042717021954579952e-06 4.905834207785844114e-01 -1.438697048972882586e-02 1.371359382022437393e-04 -7.114803972545630307e-06 -1.764319075178794724e-06 2.45 0.00016227867213 1.6e-09
2.159843789522680207e-05 2.167214459884919009e+00 5.204081574163126056e-02 1.489805380493645567e-04 1.544736007243440308e-05 9.501184477998662535e-07 2.45 0.00016227867213 1.6e-09
5.608248620772655533e-05 1.800261894357971126e+00 5.844943250654709849e-02 1.330606917368480353e-04 -2.500276998407028012e-05 -1.031726929265724154e-06 2.45 0.00016227867213 1.6e-09
5.807469261412273880e-05 6.352044105852548972e-01 -1.635572417446324103e-02 1.209800066518324971e-04 3.938972253951270280e-05 1.080737226245847313e-06 2.45 0.00016227867213 1.6e-09
-5.894932550772133005e-05 2.422059585519896086e+00 7.557136218373891601e-02 1.609283050346267500e-04 4.727577099770178574e-06 4.873046172688705933e-07 2.45 0.00016227867213 1.6e-09
